"DateTime","2600 - Consumption in service","2600 - Distance driven","2600 - SOC used in service","2601 - Consumption in service","2601 - Distance driven","2601 - SOC used in service","2602 - Consumption in service","2602 - Distance driven","2602 - SOC used in service","2603 - Consumption in service","2603 - Distance driven","2603 - SOC used in service","2604 - Consumption in service","2604 - Distance driven","2604 - SOC used in service","2605 - Consumption in service","2605 - Distance driven","2605 - SOC used in service","2606 - Consumption in service","2606 - Distance driven","2606 - SOC used in service","2607 - Consumption in service","2607 - Distance driven","2607 - SOC used in service","2608 - Consumption in service","2608 - Distance driven","2608 - SOC used in service","2609 - Consumption in service","2609 - Distance driven","2609 - SOC used in service","2610 - Consumption in service","2610 - Distance driven","2610 - SOC used in service","2611 - Consumption in service","2611 - Distance driven","2611 - SOC used in service","2612 - Consumption in service","2612 - Distance driven","2612 - SOC used in service","2613 - Consumption in service","2613 - Distance driven","2613 - SOC used in service"
"2018-08-29 00:00:00",1.9797982587514538,207.10385182195864,124.5
"2018-08-30 00:00:00",2.1497696624410843,114.46195387278418,75.5
"2018-08-31 00:00:00",1.7260475255296686,94.49916447112172,49.5
"2018-09-01 00:00:00",,2.60561859576742,1
"2018-09-03 00:00:00",,0.3914638511090231
"2018-09-04 00:00:00",,,0.5
"2018-09-05 00:00:00",2.01089597947678,205.93716799633657,116
"2018-09-06 00:00:00",1.8340547077576972,205.3577695682859,109
"2018-09-07 00:00:00",1.9689721608090376,208.42036721909648,113
"2018-09-08 00:00:00",1.9343215958087898,170.7931259806177,89
"2018-09-09 00:00:00",1.8732208373619073,151.85690567088167,80.5
"2018-09-10 00:00:00",1.969800463187826,206.3463176920366,112.5
"2018-09-11 00:00:00",1.9009787094883028,187.25194346281876,108
"2018-09-12 00:00:00",1.9565374771241606,207.9362347313264,113.5
"2018-09-13 00:00:00",2.0448891394534656,163.14116372354383,92
"2018-09-14 00:00:00",2.9301342627801357,3.3826299790756535,3
"2018-09-15 00:00:00",1.9385188015903534,169.69336574405543,96
"2018-09-16 00:00:00",2.0529429094808056,87.37411019645256,47.5
"2018-09-17 00:00:00",1.9452445959921942,205.0037261311534,111.5
"2018-09-18 00:00:00",1.9337617356216734,167.890823158075,96.5
"2018-09-19 00:00:00",1.9498349702794877,206.93016607081614,117
"2018-09-20 00:00:00",1.696482992917227,76.7160863579216,36
"2018-09-21 00:00:00",1.8938467849765572,188.13566272965969,104
"2018-09-22 00:00:00",,1.1774984092900191,0.5
"2018-09-23 00:00:00",1.8208965837149196,153.0157629444053,78
"2018-09-24 00:00:00",1.8251488427329237,208.05682315278716,108.5
"2018-09-25 00:00:00",1.887630959971738,207.03588575870054,120.5
"2018-09-26 00:00:00",1.8632911706405195,207.83257330235028,120.5
"2018-09-27 00:00:00",1.9209654133783904,206.7047541020575,113.5
"2018-09-28 00:00:00",1.7416027302632775,206.14702409528604,102
"2018-09-29 00:00:00",1.8569797908203705,171.55027296191793,93.5
"2018-09-30 00:00:00",1.8896128997877395,152.2359420981468,81.5
"2018-10-01 00:00:00",1.9576955633825732,204.73922375727085,112.5
"2018-10-02 00:00:00",1.9025799287893954,164.18438735383936,91
"2018-10-03 00:00:00",1.843135214415808,206.29692850228784,111
"2018-10-04 00:00:00",1.9638323380360683,207.17603461937776,120
"2018-10-05 00:00:00",1.810213141578885,205.98369988131103,110
"2018-10-06 00:00:00",,1.703263028996508,1
"2018-10-11 00:00:00",1.4247686481258952,24.07813369919669,9.5
"2018-10-12 00:00:00",,0.5965163445472981,0.5
"2018-10-18 00:00:00",,0.2920444603500098,1
"2018-10-19 00:00:00",,0.4442804024497842,0.5
"2018-10-20 00:00:00",1.7622957860935786,170.30944655738037,85
"2018-10-21 00:00:00",1.7648529276699436,153.98858858021876,72.5
"2018-10-22 00:00:00",1.8548974329009817,206.70206826748387,113.5
"2018-10-23 00:00:00",1.8080196221396778,214.60914918200032,119.5
"2018-10-24 00:00:00",1.860677287110742,208.61883610282305,123.5
"2018-10-25 00:00:00",1.8917782716645788,206.4846769047026,121
"2018-10-26 00:00:00",1.837095498329468,204.46995223796327,111
"2018-10-27 00:00:00",1.7902310201127782,173.08069881421122,91
"2018-10-28 00:00:00",1.7099044077772054,143.90335441024425,66.5
"2018-10-29 00:00:00",1.8696480526800556,207.93437002366366,113
"2018-10-30 00:00:00",1.7911567185093,208.54368360959285,110
"2018-10-31 00:00:00",1.8335723435298514,208.5349516473978,115.5
"2018-11-01 00:00:00",1.8548889339190553,205.80756239319848,113.5
"2018-11-02 00:00:00",1.8869675938492791,206.20075769625316,116
"2018-11-03 00:00:00",1.895811514670266,170.63533473488073,94.5
"2018-11-04 00:00:00",1.8583394300782012,155.70008649486815,78.5
"2018-11-05 00:00:00",,0.6772945995387845,100
"2018-11-13 00:00:00",1.8785316845083642,208.12828083989544,118
"2018-11-14 00:00:00",1.9074331539705183,185.38098662275237,111.5
"2018-11-15 00:00:00",2.0286286205757866,166.04791857091644,105
"2018-11-16 00:00:00",1.8412867417421874,205.38106285466728,108.5
"2018-11-17 00:00:00",1.9413523918370075,172.8382612923129,97.5
"2018-11-18 00:00:00",1.7571938588819622,97.14517219438488,48
"2018-11-19 00:00:00",1.830153902914313,209.1091321831413,113.5
"2018-11-20 00:00:00",1.9428605406401345,206.80659120680647,117.5
"2018-11-21 00:00:00",1.8912192526920728,76.09530719145599,45.5
"2018-11-22 00:00:00",1.7278293727124816,152.17380497892174,75.5
"2018-11-23 00:00:00",1.7534450175236942,206.6466221516997,110
"2018-11-24 00:00:00",1.7973269763069861,192.12144732257119,99.5
"2018-11-25 00:00:00",1.9769121261154041,150.24444742702732,85
"2018-11-26 00:00:00",1.6515709443749582,19.08852302553162,10.5
"2018-11-27 00:00:00",1.7485350316782513,206.52430279691427,102.5
"2018-11-28 00:00:00",1.9550646101946292,191.1967562184359,111
"2018-11-29 00:00:00",1.8333178471612854,206.2925514992444,109
"2018-11-30 00:00:00",1.9309642978690191,206.71431576466713,119
"2018-12-01 00:00:00",1.8932281149085595,169.5286254585891,96.80952884303952
"2018-12-02 00:00:00",2.1161366675673365,85.96981130199607,50.690471156960484
"2018-12-03 00:00:00",1.8432052578655254,208.40168416447906,109
"2018-12-04 00:00:00",1.6605129300063648,52.623926270579,27.5
"2018-12-05 00:00:00",1.9918296141600422,209.12596993174768,122
"2018-12-06 00:00:00",2.101813225663395,203.84708572988137,128.5
"2018-12-07 00:00:00",1.465238143821955,22.31610563638978,12.5
"2018-12-08 00:00:00",1.9103779879487106,175.20530725562668,94.5
"2018-12-09 00:00:00",1.9437881464970665,94.43872161576483,50
"2018-12-10 00:00:00",1.8742256290204944,207.98957925024607,115
"2018-12-11 00:00:00",,1.7760146811937838,2.5
"2018-12-12 00:00:00",,0.736324862799794,0.5
"2018-12-13 00:00:00",2.071095473018595,174.46549650043835,108.5
"2018-12-14 00:00:00",,0.9569116360460368
"2018-12-16 00:00:00",1.8940289381459823,87.95509226119643,46
"2018-12-17 00:00:00",1.849468119262049,195.28881100373542,107.5
"2018-12-18 00:00:00",1.8957778448081797,207.34925828810785,117.5
"2018-12-19 00:00:00",1.8596829020662322,210.36940242087815,121
"2018-12-20 00:00:00",1.926207610990062,207.95125432720644,120
"2018-12-21 00:00:00",1.8531439526054183,224.17224044397457,124.5
"2018-12-22 00:00:00",1.8230880620541239,18.724865457559726,9
"2018-12-23 00:00:00",,1.1402161377549653,1
"2018-12-24 00:00:00",,0.6710808876128846,1.5
"2019-01-01 00:00:00",,0.5499135051313064
"2019-01-02 00:00:00",,0.09941939075562248
"2019-01-10 00:00:00",,0.34175415572782103,100
"2019-01-13 00:00:00",,0.6275849041564521,1.5
"2019-01-14 00:00:00",1.9108791566430492,201.89108173524608,107.5
"2019-01-15 00:00:00",1.9667007790036264,199.2413051254903,115.5
"2019-01-16 00:00:00",1.9965584589662555,208.01712974387004,122.5
"2019-01-17 00:00:00",1.9821900670557258,141.92980515631143,83.5
"2019-01-18 00:00:00",,0.2702964686217935,1.5
"2019-01-20 00:00:00",,151.8382645351153
"2019-01-21 00:00:00",0.9626131755177999,207.68041107733964,56.5
"2019-01-22 00:00:00",1.8179180013148317,165.90348397555056,87
"2019-01-23 00:00:00",2.0437463162650076,186.95505746440784,116
"2019-01-24 00:00:00",,,2.5
"2019-01-25 00:00:00",,0.6151574803136947,1.5
"2019-01-26 00:00:00",,0.6493328958869289,1.5
"2019-01-27 00:00:00",2.045241267923203,152.19865982661403,85.5
"2019-01-28 00:00:00",1.8830160356425842,189.33490913067791,105
"2019-01-29 00:00:00",,0.2734033245858737
"2019-01-30 00:00:00",,1.2365286725510287,2.5
"2019-01-31 00:00:00",2.0561175424269247,169.99162391632683,107.5
"2019-02-01 00:00:00",2.0107236643920783,146.42199483388958,86.5
"2019-02-02 00:00:00",2.116702260504338,107.46406060236504,72.5
"2019-02-03 00:00:00",,1.671488507119875,0.5
"2019-02-04 00:00:00",2.302242827584538,90.2137765449804,63.5
"2019-02-05 00:00:00",2.1117262480022383,204.03715226233658,129.5
"2019-02-06 00:00:00",,2.590517148307426,4
"2019-02-07 00:00:00",2.052407198835931,203.2093858550834,124
"2019-02-08 00:00:00",2.0348545325316967,202.12968397709773,117.5
"2019-02-09 00:00:00",2.1045716234090013,169.40747068635633,103.5
"2019-02-10 00:00:00",2.029938578223571,133.04185027920641,80
"2019-02-11 00:00:00",1.715537739002077,55.73699594368705,27
"2019-02-12 00:00:00",1.934325660917147,182.56196313529009,106
"2019-02-13 00:00:00",1.9482432848080935,188.78499562554663,108.5
"2019-02-14 00:00:00",1.962585909683954,189.04597152628523,112
"2019-02-15 00:00:00",2.032530929960424,188.30907836578342,109
"2019-02-16 00:00:00",1.940458118976588,109.72540027893109,64.5
"2019-02-17 00:00:00",,0.5405929372481081
"2019-02-18 00:00:00",,0.06835083114646842,0.5
"2019-02-19 00:00:00",1.7687893957791647,6.232353058144257,3.5
"2019-02-20 00:00:00",2.35679343268429,7.6770410800897295,5.5
"2019-02-21 00:00:00",2.111056382316081,90.21066968901181,60
"2019-02-22 00:00:00",2.094973996877461,147.0816680585392,90.5
"2019-02-23 00:00:00",,0.593409488587739
"2019-02-24 00:00:00",1.8571989617426716,133.24373160741126,70
"2019-02-25 00:00:00",1.5927529396734275,148.0044042790075,71.5
"2019-02-26 00:00:00",1.6568598665054914,149.0607353058137,76
"2019-02-27 00:00:00",1.6965797836697614,195.5268730613208,99
"2019-02-28 00:00:00",1.8735290868907826,189.29762685914062,108.5
"2019-03-01 00:00:00",1.822954765056017,102.5262467191601,54.5
"2019-03-02 00:00:00",,0.907201940665965,1.5
"2019-03-03 00:00:00",,0.6866151674197222,1.5
"2019-03-04 00:00:00",,0.3572884355346586
"2019-03-05 00:00:00",1.542736003562492,73.64501789410166,31.5
"2019-03-06 00:00:00",0.9448802018648799,22.418968425793796,6.5
"2019-03-08 00:00:00",,0.23301419708900023,0.5
"2019-03-11 00:00:00",,0.8699196691331718,1.5
"2019-03-12 00:00:00",,0.5126312335939921,1
"2019-03-13 00:00:00",,0.7705002783730281,1
"2019-03-16 00:00:00",,0.07767139902966674
"2019-03-28 00:00:00",1.8600813513740828,7.711216495667484,4.5
"2019-03-29 00:00:00",1.7746691368776777,116.38593116201402,64.5
"2019-03-30 00:00:00",,0.27340332458135264,0.5
"2019-03-31 00:00:00",1.6877686908148686,115.63717887536694,57.5
"2019-04-01 00:00:00",1.673190322843498,90.81650660145134,44
"2019-04-02 00:00:00",1.584506734853483,133.45189095681022,65
"2019-04-03 00:00:00",1.628785076478794,35.828262944402326,18.5
"2019-04-04 00:00:00",1.775529989166812,173.17615127654767,92
"2019-04-05 00:00:00",1.5105002325140908,50.02348783106946,22
"2019-04-06 00:00:00",2.0034074372866,161.93865326493153,94.5
"2019-04-07 00:00:00",,0.49088324186803634,1
"2019-04-08 00:00:00",1.7173152308563755,181.30955482455838,91
"2019-04-09 00:00:00",1.615338767992381,170.47260083975408,83
"2019-04-10 00:00:00",1.8414136909684518,211.28229951328254,117.5
"2019-04-11 00:00:00",1.9431208482823155,147.9581726757453,86.5
"2019-04-12 00:00:00",1.7129416040396273,37.825971327447704,19.5
"2019-04-13 00:00:00",2.0121507752828514,103.46762407540382,65.5
"2019-04-14 00:00:00",,0.3790364272651354
"2019-04-15 00:00:00",1.868389987437087,171.58544102441704,96
"2019-04-16 00:00:00",1.6576266153883836,154.4537345139625,78
"2019-04-17 00:00:00",1.7235574225126924,158.04937234200048,83.5
"2019-04-18 00:00:00",1.7176958742621573,139.86085942204332,69
"2019-04-19 00:00:00",1.6959171848917214,186.2378491200709,100
"2019-04-20 00:00:00",,0.43806669052840547,1
"2019-04-21 00:00:00",1.6933422565046157,132.31167481905527,64.5
"2019-04-22 00:00:00",1.722307184203149,134.35598604151662,67.5
"2019-04-23 00:00:00",1.8207271599450565,140.55727054004268,77
"2019-04-24 00:00:00",1.842981998059047,101.83031098385266,53
"2019-04-25 00:00:00",1.7513983985396293,156.86752750299232,86.5
"2019-04-26 00:00:00",2.2056084728235117,30.103064241222377,21,1.7987260690343252,113.9967589278613,60.5,2.0401992763413674,115.36688240674461,69,1.5858868591931476,129.85725860971922,60.5,1.9892513370887577,34.65387139107611,18.5,,0.7176837270341208,2,1.658392102325464,29.344254553408092,16,1.3092799834450382,46.42871850836007,17.5,1.5354702148305825,41.97673089159309,18,,0.7425385747236141,,1.635531323916656,55.09757513185486,26.5
"2019-04-27 00:00:00",,0.36350214745829784,,,0.18330450171000576,,,,,,1.0128350433468691,1.5,,0.621371192237334,1.5,,,,,0.08699196691322711,0.5,,1.5162826846726205,1,,0.9103087966276964,1,,,,,1.0029229592928346,1.5
"2019-04-28 00:00:00",,,,,,,,0.2081593493995118,,,0.3417541557305231,0.5,,0.07767139902966674,,,,,,0.31689930804103905,,1.7071416957532133,133.06664081762506,63.5,1.7391993870161826,54.140071979638904,25.5
"2019-04-29 00:00:00",1.6828639052037804,164.8497773005665,86,1.7705745466262417,144.8944414618627,71.5,1.87221459522766,99.92270142368565,56.5,1.921879916952364,137.94129782072696,79,1.8900994459464306,188.7749508446301,105,1.8304148691670619,82.51498747315678,34.5,1.838230129594096,90.93146027201145,48.5,1.487770340553089,92.07537884878789,39.5,,2.3401129581235245,2,,0.7860345581802276,,1.915456859623693,85.60009544261513,47.5
"2019-04-30 00:00:00",1.5486278936356248,103.49365451744153,45,1.9497012010490253,173.57693569553803,104,1.6937585461374056,91.16758132506162,44,1.688731975154306,53.195587767438134,24.5,1.7897596684180161,142.86328187627976,73.5,,,,1.6301116745349042,91.06505507834248,43.5,1.5590042424037573,204.13724526451813,94.5,1.8661776570583224,35.82761252505472,16.5,,0.9600184920066812,,,1.7056639226914845,3
"2019-05-01 00:00:00",1.7454152571964436,197.1894873617838,104,1.8170632337898733,157.03182150951858,86,1.8881356831201392,128.4747077069912,74.5,1.8925286285923024,183.05800295507171,105,1.9773138815793068,190.25453849518814,110,1.8187533150111501,94.39602635776721,53,1.986189533464151,75.31950906704846,43,1.6435640782378034,91.12221542379727,47,1.800102698700236,130.3108595800525,72,,0.12427423844746689,,,1.3390549192714551,1.5
"2019-05-02 00:00:00",1.7228182246529342,102.07102379325084,48.5,2.003379769060671,189.42300729029054,110.5,1.602027565181125,88.4482346494331,41,1.5421527044076258,57.28216049040673,26.5,1.9571692055455485,153.09184674003822,93,1.7916262043160704,150.12804915163412,81,2.20943653937897,173.2351815398075,113.5,1.8025922834108479,131.41379344627376,71,1.6139048468226156,24.065706275351953,14,,0.14291537421458653,,,1.0314761791139722,0.5
"2019-05-03 00:00:00",2.0218149796405744,151.50893780323022,93.5,1.7487128838687116,182.68934422969855,98.5,2.227868553601227,147.32174367713966,98,1.719270152890589,90.98116996739041,45.5,1.9924477429297809,113.66901979937158,69,1.9581514877619932,156.43122056154425,92,2.100735377797032,62.54411735464883,37.5,1.806930746257196,103.59500516980833,55,,1.1091475781436566,1.5,,0.07145768710729354
"2019-05-04 00:00:00",,0.44117354649248564,,,,,2.1376364557113723,165.94028374294112,103.5,,0.3510747236139863,1,,0.6772945995386431,0.5,,,0.5,,,,,0.21126620536064267,,,0.2796170365067932,,,,0.5
"2019-05-05 00:00:00",,,0.5,,0.2671896126620932,,,0.9413773562394818,0.5,,0.5064175216734611,1.5,1.8626643332852886,163.64742404358546,85.5,,0.21126620536064267,,,,,1.6756553195087314,132.35206394655214,61,,0.12116738248627588,,,0.43185297860494726,2
"2019-05-06 00:00:00",,105.33338209731176,67,1.850755046613544,167.12298279314632,94,1.7964815280446447,141.9677831464248,76,1.8579879095288607,191.18348842758294,113,1.984824168649001,45.26689135448986,26,,91.42451427009605,61,1.7320528106987507,65.06688439513245,33.5,1.5631175132552921,50.52990535273996,23,1.7668005624547594,94.77153424003815,44,1.8699893152568974,45.605538654259135,117.5
"2019-05-07 00:00:00",1.6532162395622048,133.90842559024085,64,1.4867472151419305,131.17557860826943,62,1.89066578013778,95.15989123518649,53.5,1.7095233637725622,152.7555405952104,79.5,1.6628432615408977,151.82770336228938,78.5,1.7017068006504232,161.5524670260015,80,2.0017001580495655,188.28427949545977,110,1.7236363877051364,149.32481806251494,72.5,1.6636628856670013,15.245342201543037,5,,1.671488507118427,2.5
"2019-05-08 00:00:00",1.5905028637764165,160.46160746547292,80,1.668889557419198,167.33526206951385,85,1.848123257804121,173.48994372862492,97,1.018093155906192,24.369424608002888,9,1.3956771475364285,27.375748478957785,9,1.7222046274686844,203.50881164336565,108,1.8827216523990167,41.25023891701129,22.5,1.6005178739897512,158.21663982343117,75.5,2.076894109031809,188.12585981195824,112.5
"2019-05-09 00:00:00",1.7665562761846612,109.05064423765211,59.5,1.830290371080012,58.80145590269231,29.5,1.6273267569144172,87.4548884514435,40.5,,0.22680048516663254,0.5,1.6329251193100762,176.14507304226532,88.5,1.4627941383592236,162.11221158100395,69,1.9601336405772238,190.2793933428775,110,1.667164939798224,172.9105524390067,83,1.6952783595783993,135.94717864346208,71
"2019-05-10 00:00:00",1.6301515383706149,119.10443012805236,57.5,1.7895998222188685,93.44691361929924,49.5,1.7275193315298225,91.0029179591187,47.5,,0.07767139902966674,2,1.5784681031837635,180.4536404708182,84,1.537496894322701,88.55471546170371,38,1.6125520083344171,118.78639164838832,57,1.8161267180194154,148.26378940462627,80,,1.7988696015270704,2.5
"2019-05-11 00:00:00",,0.5436997932076673,0.5,,0.8139962618308736,47.5,1.9967939322933643,96.07641374373651,53.5,,,,,0.5436997932076673,0.5,,0.09009882287440212,,0.8793610715950683,7.985758991872541,1.5,,0.5250586574407055,0.5,1.7422966633060255,27.147707388849156,13.5
"2019-05-12 00:00:00",1.9761096494674577,72.7625666109909,38.5,,0.7922482701026573,,,0.17709078978754975,,,0.24233476497248113,,1.8951011310881736,137.90292783912776,80,,0.07145768710729905,,,,,,0.6772945995385019,0.5,,0.48156267398399033
"2019-05-13 00:00:00",1.654354364931422,56.566526485323344,25.5,1.7207514588082915,153.32644854052342,79.5,2.012167155553231,189.39521945194505,110,,1.6373130915453693,1,1.6506461030673187,147.94132214298682,73.5,1.7778945307139584,173.78509504493746,91.5,1.6691147721506079,157.1913773562395,80,,0.615157480314825,0.5,1.548211729455961,127.62342917362608,64
"2019-05-14 00:00:00",1.7927942790449478,186.041747175632,98.5,1.971865812614603,155.10978386224448,91.5,1.837444077182047,164.07463157319856,91.5,,0.6337986160820693,2,1.5138687427577164,147.9971164379919,68.5,1.7298955645938903,148.10716105867806,74.5,1.7675181221163223,133.43946353296747,68.5,1.7729768852807548,188.46498946154475,96,1.9840128669257948,128.24169350990218,71.5
"2019-05-15 00:00:00",1.8138121863925494,158.17614533212054,84.5,1.9635992521876775,96.82827288634371,54,1.725340338320116,128.47296601463793,67,,0.9848733396960556,,1.6591241440020212,98.33820488348061,47,1.510437413403246,112.1603765218517,51,1.9230365254377462,172.9773124950291,100,1.5146227363437859,90.66116380338833,41.5,1.970996357762142,148.1224648055356,91
"2019-05-16 00:00:00",1.786499743208059,159.1828720273604,83,1.832492227177701,173.11356690354398,90,1.8722707093547584,89.11905661805658,27.5,2.008841409312999,188.91125313829357,113.5,1.6304908965793283,81.60157182056777,39,1.7779728787027675,179.3795890724349,92.5,1.581157033305572,158.77100658077367,79.5,1.876525125250167,151.22621391076115,82.5,1.65928246702956,118.35398745145528,58
"2019-05-17 00:00:00",2.0239298367666794,189.56170961584328,111,1.9694359471317426,147.01997819309162,84.5,1.5864064998041998,195.48337707786519,96,2.225601077316439,123.22835157020886,79.5,,1.0625447387258637,2,1.7467141363671475,127.38515482321424,66.5,1.6970596462380887,131.468370457324,64.5,1.651880173642483,99.6927940825579,50,1.841530345602496,180.08438246821382,81
"2019-05-18 00:00:00",,0.1770907897898103,,1.9595886096816473,163.64431718762435,92.5,,0.08388511095189315,0.5,1.9655980763655572,100.11843334924043,57.5,,,,,0.5903026326253542,,,1.1619641294837466,0.5,,,,1.5845612397455846,142.43691839656407,69
"2019-05-19 00:00:00",,,,1.7903470665862957,86.79002127574972,48.5,1.9418513600121632,163.53247037302145,88,,0.1895182136325677,0.5,,,,1.787035243543225,163.02294599538672,81,,0.33554044380813774,0.5,,0.36350214745886295,,,0.9817664837349425,1
"2019-05-20 00:00:00",1.6638265164455581,156.17854231289343,80.5,1.6506861938099338,193.70936232402818,96,2.1312694930884475,157.1168128131711,99,1.7566088878717554,110.47358426787585,58.5,,,,1.7817580807430207,134.87483098703566,71.5,1.8101733472387604,105.93446770858195,55.5,1.5846544956743818,153.2736319891832,71,1.8271577319181935,190.2614448261354,110
"2019-05-21 00:00:00",1.801889825096873,40.420196055040385,25,1.9285964716636597,188.70814051334838,111.5,1.6758086889923476,152.68332935655786,79,1.5436667884480182,129.81686948222384,63,,,,1.564676431580209,102.9021762904637,45,1.9700676713132015,129.95667800047718,75,1.5829717098597758,125.05095243776346,60,1.6726393667842427,114.87530654585228,62,1.824218036819107,63.221411954187545,33.5
"2019-05-22 00:00:00",1.828270336552257,89.28482661258396,48.5,1.659118274490965,99.05196546772244,51,2.0532620515580966,174.13306291259033,109,1.6263358405906339,212.97036931450302,104,1.7291234909753195,101.47923626024023,52,1.5405391925543974,124.204858641866,58.5,1.7381598929754518,91.11787162968258,47.5,1.7314094106897195,44.94688519048757,23.5,1.5995360727762165,88.63238686073352,41.5,,0.9941939075797308,0.5
